config,split_config,bg_config,name,threshold,channels,detector_type,splitter_type,precision,recall,f1_score,miou,split_detection_failures,split_detection_correct,split_detection_total
"GradDet(th=10.0,vf=0.03)+GradSplit(th=6.0,vf=0.08) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.03)+GradSplit(th=6.0,vf=0.08)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.03)+GradSplit(th=9.0,vf=0.03) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.03)+GradSplit(th=9.0,vf=0.03)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.03)+GradSplit(th=9.0,vf=0.05) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.03)+GradSplit(th=9.0,vf=0.05)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.03)+GradSplit(th=9.0,vf=0.08) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.03)+GradSplit(th=9.0,vf=0.08)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.03)+GradSplit(th=13.0,vf=0.03) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.03)+GradSplit(th=13.0,vf=0.03)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.03)+GradSplit(th=13.0,vf=0.05) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.03)+GradSplit(th=13.0,vf=0.05)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.03)+GradSplit(th=13.0,vf=0.08) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.03)+GradSplit(th=13.0,vf=0.08)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.06)+GradSplit(th=6.0,vf=0.03) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.06)+GradSplit(th=6.0,vf=0.03)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.06)+GradSplit(th=6.0,vf=0.05) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.06)+GradSplit(th=6.0,vf=0.05)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.06)+GradSplit(th=6.0,vf=0.08) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.06)+GradSplit(th=6.0,vf=0.08)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.06)+GradSplit(th=9.0,vf=0.03) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.06)+GradSplit(th=9.0,vf=0.03)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.06)+GradSplit(th=9.0,vf=0.05) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.06)+GradSplit(th=9.0,vf=0.05)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.06)+GradSplit(th=9.0,vf=0.08) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.06)+GradSplit(th=9.0,vf=0.08)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.06)+GradSplit(th=13.0,vf=0.03) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.06)+GradSplit(th=13.0,vf=0.03)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.06)+GradSplit(th=13.0,vf=0.05) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.06)+GradSplit(th=13.0,vf=0.05)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.06)+GradSplit(th=13.0,vf=0.08) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.06)+GradSplit(th=13.0,vf=0.08)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.08)+GradSplit(th=6.0,vf=0.03) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.08)+GradSplit(th=6.0,vf=0.03)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.08)+GradSplit(th=6.0,vf=0.05) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.08)+GradSplit(th=6.0,vf=0.05)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.08)+GradSplit(th=6.0,vf=0.08) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.08)+GradSplit(th=6.0,vf=0.08)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.08)+GradSplit(th=9.0,vf=0.03) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.08)+GradSplit(th=9.0,vf=0.03)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.08)+GradSplit(th=9.0,vf=0.05) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.08)+GradSplit(th=9.0,vf=0.05)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.08)+GradSplit(th=9.0,vf=0.08) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.08)+GradSplit(th=9.0,vf=0.08)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.08)+GradSplit(th=13.0,vf=0.03) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.08)+GradSplit(th=13.0,vf=0.03)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.08)+GradSplit(th=13.0,vf=0.05) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.08)+GradSplit(th=13.0,vf=0.05)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=10.0,vf=0.08)+GradSplit(th=13.0,vf=0.08) + LAB_L_thresh_0.002","GradDet(th=10.0,vf=0.08)+GradSplit(th=13.0,vf=0.08)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.03)+GradSplit(th=6.0,vf=0.03) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.03)+GradSplit(th=6.0,vf=0.03)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.03)+GradSplit(th=6.0,vf=0.05) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.03)+GradSplit(th=6.0,vf=0.05)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.03)+GradSplit(th=6.0,vf=0.08) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.03)+GradSplit(th=6.0,vf=0.08)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.03)+GradSplit(th=9.0,vf=0.03) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.03)+GradSplit(th=9.0,vf=0.03)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.03)+GradSplit(th=9.0,vf=0.05) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.03)+GradSplit(th=9.0,vf=0.05)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.03)+GradSplit(th=9.0,vf=0.08) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.03)+GradSplit(th=9.0,vf=0.08)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.03)+GradSplit(th=13.0,vf=0.03) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.03)+GradSplit(th=13.0,vf=0.03)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.03)+GradSplit(th=13.0,vf=0.05) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.03)+GradSplit(th=13.0,vf=0.05)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.03)+GradSplit(th=13.0,vf=0.08) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.03)+GradSplit(th=13.0,vf=0.08)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.06)+GradSplit(th=6.0,vf=0.03) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.06)+GradSplit(th=6.0,vf=0.03)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.06)+GradSplit(th=6.0,vf=0.05) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.06)+GradSplit(th=6.0,vf=0.05)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.06)+GradSplit(th=6.0,vf=0.08) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.06)+GradSplit(th=6.0,vf=0.08)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.06)+GradSplit(th=9.0,vf=0.03) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.06)+GradSplit(th=9.0,vf=0.03)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.06)+GradSplit(th=9.0,vf=0.05) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.06)+GradSplit(th=9.0,vf=0.05)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.06)+GradSplit(th=9.0,vf=0.08) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.06)+GradSplit(th=9.0,vf=0.08)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.06)+GradSplit(th=13.0,vf=0.03) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.06)+GradSplit(th=13.0,vf=0.03)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.06)+GradSplit(th=13.0,vf=0.05) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.06)+GradSplit(th=13.0,vf=0.05)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.06)+GradSplit(th=13.0,vf=0.08) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.06)+GradSplit(th=13.0,vf=0.08)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.08)+GradSplit(th=6.0,vf=0.03) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.08)+GradSplit(th=6.0,vf=0.03)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.08)+GradSplit(th=6.0,vf=0.05) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.08)+GradSplit(th=6.0,vf=0.05)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.08)+GradSplit(th=6.0,vf=0.08) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.08)+GradSplit(th=6.0,vf=0.08)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.08)+GradSplit(th=9.0,vf=0.03) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.08)+GradSplit(th=9.0,vf=0.03)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.08)+GradSplit(th=9.0,vf=0.05) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.08)+GradSplit(th=9.0,vf=0.05)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.08)+GradSplit(th=9.0,vf=0.08) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.08)+GradSplit(th=9.0,vf=0.08)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.08)+GradSplit(th=13.0,vf=0.03) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.08)+GradSplit(th=13.0,vf=0.03)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.08)+GradSplit(th=13.0,vf=0.05) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.08)+GradSplit(th=13.0,vf=0.05)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=12.0,vf=0.08)+GradSplit(th=13.0,vf=0.08) + LAB_L_thresh_0.002","GradDet(th=12.0,vf=0.08)+GradSplit(th=13.0,vf=0.08)",LAB_L_thresh_0.002,LAB_L,0.002,"[('LAB', 0)]",Gradient,Gradient,0.9257089003342938,0.9711107216554726,0.9424809205870359,0.7922601943565236,0,30,30
"GradDet(th=7.0,vf=0.03)+GradSplit(th=6.0,vf=0.03) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.03)+GradSplit(th=6.0,vf=0.03)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
"GradDet(th=7.0,vf=0.03)+GradSplit(th=6.0,vf=0.05) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.03)+GradSplit(th=6.0,vf=0.05)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
"GradDet(th=7.0,vf=0.03)+GradSplit(th=6.0,vf=0.08) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.03)+GradSplit(th=6.0,vf=0.08)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
"GradDet(th=7.0,vf=0.03)+GradSplit(th=9.0,vf=0.03) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.03)+GradSplit(th=9.0,vf=0.03)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
"GradDet(th=7.0,vf=0.03)+GradSplit(th=9.0,vf=0.05) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.03)+GradSplit(th=9.0,vf=0.05)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
"GradDet(th=7.0,vf=0.03)+GradSplit(th=9.0,vf=0.08) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.03)+GradSplit(th=9.0,vf=0.08)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
"GradDet(th=7.0,vf=0.03)+GradSplit(th=13.0,vf=0.03) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.03)+GradSplit(th=13.0,vf=0.03)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
"GradDet(th=7.0,vf=0.03)+GradSplit(th=13.0,vf=0.05) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.03)+GradSplit(th=13.0,vf=0.05)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
"GradDet(th=7.0,vf=0.03)+GradSplit(th=13.0,vf=0.08) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.03)+GradSplit(th=13.0,vf=0.08)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
"GradDet(th=7.0,vf=0.06)+GradSplit(th=6.0,vf=0.03) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.06)+GradSplit(th=6.0,vf=0.03)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
"GradDet(th=7.0,vf=0.06)+GradSplit(th=6.0,vf=0.05) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.06)+GradSplit(th=6.0,vf=0.05)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
"GradDet(th=7.0,vf=0.06)+GradSplit(th=6.0,vf=0.08) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.06)+GradSplit(th=6.0,vf=0.08)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
"GradDet(th=7.0,vf=0.06)+GradSplit(th=9.0,vf=0.03) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.06)+GradSplit(th=9.0,vf=0.03)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
"GradDet(th=7.0,vf=0.06)+GradSplit(th=9.0,vf=0.05) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.06)+GradSplit(th=9.0,vf=0.05)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
"GradDet(th=7.0,vf=0.06)+GradSplit(th=9.0,vf=0.08) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.06)+GradSplit(th=9.0,vf=0.08)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
"GradDet(th=7.0,vf=0.06)+GradSplit(th=13.0,vf=0.03) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.06)+GradSplit(th=13.0,vf=0.03)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
"GradDet(th=7.0,vf=0.06)+GradSplit(th=13.0,vf=0.05) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.06)+GradSplit(th=13.0,vf=0.05)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
"GradDet(th=7.0,vf=0.06)+GradSplit(th=13.0,vf=0.08) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.06)+GradSplit(th=13.0,vf=0.08)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
"GradDet(th=7.0,vf=0.08)+GradSplit(th=6.0,vf=0.03) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.08)+GradSplit(th=6.0,vf=0.03)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
"GradDet(th=7.0,vf=0.08)+GradSplit(th=6.0,vf=0.05) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.08)+GradSplit(th=6.0,vf=0.05)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
"GradDet(th=7.0,vf=0.08)+GradSplit(th=6.0,vf=0.08) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.08)+GradSplit(th=6.0,vf=0.08)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
"GradDet(th=7.0,vf=0.08)+GradSplit(th=9.0,vf=0.03) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.08)+GradSplit(th=9.0,vf=0.03)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
"GradDet(th=7.0,vf=0.08)+GradSplit(th=9.0,vf=0.05) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.08)+GradSplit(th=9.0,vf=0.05)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
"GradDet(th=7.0,vf=0.08)+GradSplit(th=9.0,vf=0.08) + LAB_L_thresh_0.001","GradDet(th=7.0,vf=0.08)+GradSplit(th=9.0,vf=0.08)",LAB_L_thresh_0.001,LAB_L,0.001,"[('LAB', 0)]",Gradient,Gradient,0.9132564091604837,0.9830728491648946,0.9405989851176632,0.7852415127803011,0,30,30
